codigo_oferta;codigo_curso;nome_curso;grau_curso;turno_curso;numero_vagas;nome_campus;cidade_campus;uf_campus;nome_ies;sigla_ies;min_ciencias_natureza;peso_ciencias_natureza;min_ciencias_humanas;peso_ciencias_humanas;min_linguagens;peso_linguagens;min_matematica;peso_matematica;min_redacao;peso_redacao;media_minima
162845;112628;MATEMÁTICA APLICADA;Bacharelado;Integral;40;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;1.00;120.00;1.00;120.00;3.00;200.00;3.00;.01
162803;1026;MEDICINA;Bacharelado;Integral;74;CAMPUS DA SAÚDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;2.00;120.00;2.00;120.00;1.00;200.00;3.00;.01
162806;1029;OCEANOLOGIA;Bacharelado;Integral;40;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;1.00;120.00;2.00;120.00;2.00;200.00;3.00;.01
162841;111450;PEDAGOGIA;Licenciatura;Matutino;45;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;2.00;120.00;2.00;120.00;1.00;200.00;3.00;.01
162842;111450;PEDAGOGIA;Licenciatura;Noturno;45;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;2.00;120.00;2.00;120.00;1.00;200.00;3.00;.01
162835;99665;PSICOLOGIA;Bacharelado;Noturno;35;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;2.00;120.00;2.00;120.00;1.00;200.00;3.00;.01
162825;18889;QUÍMICA;Licenciatura;Integral;25;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;1.00;120.00;2.00;120.00;2.00;200.00;3.00;.01
162852;1103531;QUÍMICA;Bacharelado;Integral;50;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;2.00;120.00;1.00;120.00;2.00;120.00;2.00;200.00;3.00;.01
162873;1304865;RELAÇÕES INTERNACIONAIS;Bacharelado;Integral;45;CAMPUS SANTA VITÓRIA DO PALMAR;Santa Vitória do Palmar;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;1.00;120.00;3.00;120.00;2.00;120.00;1.00;200.00;3.00;.01
162850;116066;SISTEMAS DE INFORMAÇÃO;Bacharelado;Integral;40;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;1.00;120.00;1.00;120.00;3.00;120.00;3.00;200.00;2.00;.01
162849;116034;TOXICOLOGIA AMBIENTAL;Tecnológico;Integral;24;CAMPUS CARREIROS - SEDE;Rio Grande;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;3.00;120.00;1.00;120.00;1.00;120.00;2.00;200.00;3.00;.01
162858;1112986;TURISMO;Bacharelado;Noturno;30;CAMPUS SANTA VITÓRIA DO PALMAR;Santa Vitória do Palmar;RS;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;120.00;1.00;120.00;3.00;120.00;2.00;120.00;1.00;200.00;3.00;.01
185097;44249;ABI - CIÊNCIAS DA NATUREZA;Área Básica de Ingresso (ABI);Noturno;24;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;3.00;.00;1.00;.00;2.00;.00;2.00;.01;2.00;.01
185333;1159013;BIOLOGIA;Licenciatura;Integral;10;CAMPUS CABO FRIO;Cabo Frio;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
185329;1117598;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;Bacharelado;Noturno;20;CAMPUS BOM JESUS DO ITABAPOANA;Bom Jesus do Itabapoana;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
185341;1349108;EDUCAÇÃO FÍSICA;Licenciatura;Noturno;15;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;3.00;.00;3.00;.00;1.00;.01;2.00;.01
185330;1153427;ENGENHARIA AMBIENTAL;Bacharelado;Integral;15;CAMPUS CAMPOS-GUARUS;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;1.00;.00;1.00;.00;3.00;.01;2.00;.01
185338;1349106;ENGENHARIA DE COMPUTAÇÃO;Bacharelado;Integral;10;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;3.00;.00;1.00;.00;1.00;.00;3.00;.01;1.00;.01
185324;92277;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Bacharelado;Integral;15;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;3.00;.00;1.00;.00;1.00;.00;3.00;.01;2.00;.01
185327;111916;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Bacharelado;Integral;20;CAMPUS MACAÉ;Macaé;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;1.00;.00;3.00;.00;3.00;.01;2.00;.01
185337;1349105;ENGENHARIA ELÉTRICA;Bacharelado;Integral;10;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;3.00;.00;1.00;.00;2.00;.00;3.00;.01;2.00;.01
185347;1431773;ENGENHARIA ELÉTRICA;Bacharelado;Noturno;20;CAMPUS MACAÉ;Macaé;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;1.00;.00;3.00;.00;3.00;.01;2.00;.01
185349;1466815;ENGENHARIA MECÂNICA;Bacharelado;Integral;10;CAMPUS CABO FRIO;Cabo Frio;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;1.00;.00;1.00;.00;3.00;.01;1.00;.01
185350;1473490;ENGENHARIA MECÂNICA;Bacharelado;Integral;15;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;3.00;.00;1.00;.00;1.00;.00;3.00;.01;2.00;.01
185331;1158921;FÍSICA;Licenciatura;Integral;10;CAMPUS CABO FRIO;Cabo Frio;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
185346;1427683;GASTRONOMIA;Tecnológico;Integral;15;CAMPUS CABO FRIO;Cabo Frio;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;3.00;.00;2.00;.00;2.00;.01;1.00;.01
185319;52435;GEOGRAFIA;Licenciatura;Noturno;20;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;3.00;.00;2.00;.00;1.00;.01;3.00;.01
185352;1487189;HISTÓRIA;Licenciatura;Noturno;20;CAMPUS MACAÉ;Macaé;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;3.00;.00;3.00;.00;2.00;.01;3.00;.01
185340;1349107;HOTELARIA;Tecnológico;Noturno;20;CAMPUS CABO FRIO;Cabo Frio;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;3.00;.00;3.00;.00;2.00;.01;3.00;.01
185335;1259974;LETRAS - PORTUGUÊS E LITERATURAS;Licenciatura;Noturno;20;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;2.00;.00;3.00;.00;1.00;.01;3.00;.01
185321;52442;MATEMÁTICA;Licenciatura;Matutino;20;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;2.00;.00;1.00;.00;2.00;.00;3.00;.01;2.00;.01
185332;1158924;QUÍMICA;Licenciatura;Integral;13;CAMPUS CABO FRIO;Cabo Frio;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
185348;1466654;QUÍMICA;Licenciatura;Noturno;20;CAMPUS ITAPERUNA;Itaperuna;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;3.00;.00;1.00;.00;3.00;.00;2.00;.01;3.00;.01
185328;115374;SISTEMAS DE INFORMAÇÃO;Bacharelado;Noturno;15;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;3.00;.01;1.00;.01
185336;1286732;SISTEMAS DE INFORMAÇÃO;Bacharelado;Noturno;20;CAMPUS ITAPERUNA;Itaperuna;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;1.00;.01;1.00;.01
185323;60074;SISTEMAS DE TELECOMUNICAÇÕES;Tecnológico;Noturno;15;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;1.00;.00;1.00;.00;3.00;.01;2.00;.01
185342;1349109;TEATRO;Licenciatura;Vespertino;15;CAMPUS CAMPOS-CENTRO;Campos dos Goytacazes;RJ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FLUMINENSE;IF FLUMINENSE;.00;1.00;.00;3.00;.00;3.00;.00;1.00;.01;2.00;.01
161579;5001563;ABI - EDUCAÇÃO FÍSICA;Área Básica de Ingresso (ABI);Noturno;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161534;1457499;ADMINISTRAÇÃO;Bacharelado;Noturno;6;IF GOIANO - CAMPUS POSSE;Posse;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161550;1457495;ADMINISTRAÇÃO;Bacharelado;Noturno;6;IF GOIANO - CAMPUS CAMPOS BELOS;Campos Belos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161557;1457500;ADMINISTRAÇÃO;Bacharelado;Noturno;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161523;1185675;AGRONEGÓCIO;Tecnológico;Noturno;6;IF GOIANO - CÂMPUS IPORÁ;Iporá;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161520;113631;AGRONOMIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161536;1266270;AGRONOMIA;Bacharelado;Integral;6;IF GOIANO - CÂMPUS IPORÁ;Iporá;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161553;98986;AGRONOMIA;Bacharelado;Integral;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161560;1420000;AGRONOMIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS POSSE;Posse;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161564;1105140;AGRONOMIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161568;1515636;AGRONOMIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS AVANÇADO HIDROLÂNDIA - POLO UAB;Hidrolândia;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161571;1105298;AGRONOMIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS CERES;Ceres;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161567;1166235;ALIMENTOS;Tecnológico;Noturno;6;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161537;1331611;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;6;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161549;1515683;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;6;IF GOIANO - CÂMPUS IPORÁ;Iporá;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161561;1377489;CIÊNCIA DA COMPUTAÇÃO;Bacharelado;Integral;6;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161519;109616;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161527;409616;CIÊNCIAS BIOLÓGICAS;Bacharelado;Integral;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161528;1102962;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161562;1515684;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;6;IF GOIANO - CAMPUS POSSE;Posse;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161577;1105299;CIÊNCIAS BIOLÓGICAS;Licenciatura;Noturno;6;IF GOIANO - CAMPUS CERES;Ceres;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161573;1457474;CIÊNCIAS NATURAIS;Licenciatura;Noturno;3;IF GOIANO - CAMPUS AVANÇADO CATALÃO;Catalão;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161570;1103906;ENGENHARIA AGRÍCOLA;Bacharelado;Integral;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161580;1104279;ENGENHARIA AMBIENTAL;Bacharelado;Integral;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161535;1187682;ENGENHARIA CIVIL;Bacharelado;Integral;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161525;98994;ENGENHARIA DE ALIMENTOS;Bacharelado;Integral;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161532;1515649;ENGENHARIA QUÍMICA;Bacharelado;Integral;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161515;1377488;GESTÃO COMERCIAL;Tecnológico;Noturno;5;IF GOIANO - CAMPUS AVANÇADO IPAMERI;Ipameri;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161546;105390;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Tecnológico;Noturno;4;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161541;1102963;MATEMÁTICA;Licenciatura;Noturno;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161585;1188283;MEDICINA VETERINÁRIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161531;1515687;NUTRIÇÃO;Bacharelado;Integral;5;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161581;1186197;PEDAGOGIA;Licenciatura;Noturno;6;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161521;1128095;QUÍMICA;Licenciatura;Matutino;6;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161539;1105116;QUÍMICA;Licenciatura;Noturno;5;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161543;1126893;QUÍMICA;Licenciatura;Noturno;6;IF GOIANO - CAMPUS CERES;Ceres;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161548;1127533;QUÍMICA;Licenciatura;Noturno;4;IF GOIANO - CÂMPUS IPORÁ;Iporá;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161559;109618;QUÍMICA;Licenciatura;Noturno;8;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161516;1330896;SISTEMAS DE INFORMAÇÃO;Bacharelado;Matutino;5;IF GOIANO - CAMPUS URUTAÍ - POLO UAB;Urutaí;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161566;1330352;SISTEMAS DE INFORMAÇÃO;Bacharelado;Noturno;6;IF GOIANO - CAMPUS CERES;Ceres;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161551;121284;SISTEMAS PARA INTERNET;Tecnológico;Noturno;5;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161547;1126665;ZOOTECNIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS CERES;Ceres;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161556;1167930;ZOOTECNIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS MORRINHOS;Morrinhos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161574;1457475;ZOOTECNIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS CAMPOS BELOS;Campos Belos;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
161582;98964;ZOOTECNIA;Bacharelado;Integral;6;IF GOIANO - CAMPUS RIO VERDE;Rio Verde;GO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO;IF GOIANO;.00;1.00;.00;1.00;.00;1.00;.00;1.00;200.00;1.00;.01
166591;1205199;AGRONOMIA;Bacharelado;Matutino;30;CAMPUS PETROLINA - ZONA RURAL;Petrolina;PE;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO;IF SERTÃO;.10;2.00;.10;1.00;.10;2.00;.10;2.00;.10;2.00;.10
166575;72531;ALIMENTOS;Tecnológico;Vespertino;32;CAMPUS PETROLINA - JARDIM SÃO PAULO;Petrolina;PE;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO;IF SERTÃO;.01;2.00;.01;1.00;.01;1.00;.01;1.00;.01;2.00;.10
166588;1126913;ALIMENTOS;Tecnológico;Matutino;30;CAMPUS SALGUEIRO;Salgueiro;PE;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO;IF SERTÃO;.10;2.00;.10;1.00;.10;1.00;.10;1.00;.10;2.00;.10
